Numerical Analysis Of A Buckling Beam

Program parameters:
  n       = 300
  N_max   = 200000
  epsilon = 1.000000e-10

Jacobi eigenpair algorithm completed:
  Number of iterations = 143748
  Max. Abs. off-diag.  = 9.99503e-11
  time spent           = 39.8329 s

Eigenvalues:
     Exact    |     Jacobi    |    Armadillo
+6.155343e-02 | -6.155343e-02
-2.266812e-02 | +2.266812e-02
-2.348409e-02 | +2.348409e-02
+6.210782e-02 | +6.210782e-02
-8.082117e-02 | +8.082117e-02
+7.362507e-02 | -7.362507e-02
-4.282641e-02 | -4.282641e-02
-1.701428e-03 | -1.701428e-03
+4.568383e-02 | -4.568383e-02
-7.502102e-02 | +7.502102e-02
+8.030815e-02 | +8.030815e-02
-5.985028e-02 | -5.985028e-02
+2.020576e-02 | -2.020576e-02
+2.591629e-02 | -2.591629e-02
-6.373014e-02 | -6.373014e-02
+8.111355e-02 | +8.111355e-02
-7.249376e-02 | +7.249376e-02
+4.063410e-02 | -4.063410e-02
+4.251948e-03 | +4.251948e-03
-4.777491e-02 | -4.777491e-02
+7.598231e-02 | +7.598231e-02
-7.983148e-02 | +7.983148e-02
+5.808846e-02 | +5.808846e-02
-1.772358e-02 | -1.772358e-02
-2.832308e-02 | +2.832308e-02
+6.529000e-02 | -6.529000e-02
-8.132640e-02 | -8.132640e-02
+7.129138e-02 | +7.129138e-02
-3.840194e-02 | +3.840194e-02
-6.798300e-03 | +6.798301e-03
+4.981916e-02 | +4.981916e-02
-7.686912e-02 | -7.686911e-02
+7.927655e-02 | +7.927655e-02
-5.626970e-02 | +5.626970e-02
+1.522404e-02 | -1.522404e-02
+3.070211e-02 | +3.070211e-02
-6.678584e-02 | +6.678584e-02
+8.145953e-02 | -8.145953e-02
-7.001912e-02 | -7.001912e-02
+3.613214e-02 | +3.613214e-02
+9.337988e-03 | -9.337988e-03
-5.181457e-02 | +5.181457e-02
+7.768056e-02 | +7.768056e-02
-7.864390e-02 | -7.864390e-02
+5.439577e-02 | -5.439577e-02
-1.270957e-02 | +1.270957e-02
-3.305103e-02 | +3.305103e-02
+6.821622e-02 | +6.821622e-02
-8.151280e-02 | -8.151280e-02
+6.867821e-02 | -6.867821e-02
-3.382692e-02 | +3.382692e-02
-1.186852e-02 | -1.186852e-02
+5.375918e-02 | +5.375918e-02
-7.841585e-02 | +7.841585e-02
+7.793416e-02 | -7.793416e-02
-5.246851e-02 | -5.246851e-02
+1.018264e-02 | +1.018264e-02
+3.536756e-02 | -3.536756e-02
-6.957971e-02 | +6.957971e-02
+8.148617e-02 | +8.148617e-02
-6.726998e-02 | -6.726998e-02
+3.148854e-02 | -3.148854e-02
+1.438742e-02 | -1.438742e-02
-5.565109e-02 | -5.565109e-02
+7.907427e-02 | +7.907427e-02
-7.714801e-02 | +7.714801e-02
+5.048982e-02 | -5.048982e-02
-7.645727e-03 | -7.645727e-03
-3.764942e-02 | -3.764942e-02
+7.087500e-02 | -7.087500e-02
-8.137965e-02 | +8.137965e-02
+6.579580e-02 | +6.579580e-02
-2.911929e-02 | +2.911929e-02
-1.689221e-02 | +1.689221e-02
+5.748845e-02 | +5.748845e-02
-7.965517e-02 | -7.965517e-02
+7.628623e-02 | +7.628623e-02
-4.846163e-02 | +4.846163e-02
+5.101319e-03 | -5.101319e-03
+3.989436e-02 | +3.989436e-02
-7.210081e-02 | -7.210081e-02
+8.119335e-02 | -8.119335e-02
-6.425711e-02 | +6.425711e-02
+2.672149e-02 | +2.672149e-02
+1.938045e-02 | -1.938045e-02
-5.926944e-02 | +5.926944e-02
+8.015799e-02 | +8.015799e-02
-7.534967e-02 | -7.534967e-02
+4.638594e-02 | -4.638594e-02
-2.551910e-03 | +2.551910e-03
-4.210020e-02 | -4.210020e-02
+7.325593e-02 | +7.325593e-02
-8.092745e-02 | +8.092745e-02
+6.265544e-02 | -6.265544e-02
-2.429749e-02 | -2.429749e-02
-2.184968e-02 | -2.184968e-02
+6.099234e-02 | -6.099234e-02
-8.058222e-02 | +8.058222e-02
+7.433924e-02 | +7.433924e-02
-4.426477e-02 | -4.426477e-02

eigenvalue = -3.667996e+00:
    Jacobi    |    Armadillo
+4.497675e-02 | +4.497675e-02
-7.502102e-02 | -7.502102e-02
+8.015799e-02 | -8.015799e-02
-5.868215e-02 | +5.868215e-02
+1.772358e-02 | +1.772358e-02
+2.911929e-02 | +2.911929e-02
-6.629443e-02 | +6.629443e-02
+8.145953e-02 | -8.145953e-02
-6.957971e-02 | -6.957971e-02
+3.459913e-02 | +3.459913e-02
+1.186852e-02 | -1.186852e-02
-5.439577e-02 | +5.439577e-02
+7.886338e-02 | +7.886338e-02
-7.714801e-02 | -7.714801e-02
+4.981916e-02 | -4.981916e-02
-5.950134e-03 | +5.950134e-03
-3.989436e-02 | -3.989436e-02
+7.249376e-02 | +7.249376e-02
-8.102491e-02 | +8.102491e-02
+6.265544e-02 | -6.265544e-02
-2.348409e-02 | -2.348409e-02
-2.348409e-02 | -2.348409e-02
+6.265544e-02 | -6.265544e-02
-8.102491e-02 | +8.102491e-02
+7.249376e-02 | +7.249376e-02
-3.989436e-02 | -3.989436e-02
-5.950134e-03 | +5.950134e-03
+4.981916e-02 | -4.981916e-02
-7.714801e-02 | -7.714801e-02
+7.886338e-02 | +7.886338e-02
-5.439577e-02 | +5.439577e-02
+1.186852e-02 | -1.186852e-02
+3.459913e-02 | -3.459913e-02
-6.957971e-02 | -6.957971e-02
+8.145953e-02 | +8.145953e-02
-6.629443e-02 | +6.629443e-02
+2.911929e-02 | +2.911929e-02
+1.772358e-02 | +1.772358e-02
-5.868215e-02 | +5.868215e-02
+8.015799e-02 | -8.015799e-02
-7.502102e-02 | +7.502102e-02
+4.497675e-02 | +4.497675e-02
+1.493998e-11 | -2.862736e-16
-4.497675e-02 | +4.497675e-02
+7.502102e-02 | -7.502102e-02
-8.015799e-02 | -8.015799e-02
+5.868215e-02 | -5.868215e-02
-1.772358e-02 | +1.772358e-02
-2.911929e-02 | +2.911929e-02
+6.629443e-02 | +6.629443e-02
-8.145953e-02 | -8.145953e-02
+6.957971e-02 | -6.957971e-02
-3.459913e-02 | -3.459913e-02
-1.186852e-02 | -1.186852e-02
+5.439577e-02 | -5.439577e-02
-7.886338e-02 | +7.886338e-02
+7.714801e-02 | +7.714801e-02
-4.981916e-02 | -4.981916e-02
+5.950134e-03 | -5.950134e-03
+3.989436e-02 | -3.989436e-02
-7.249376e-02 | -7.249376e-02
+8.102491e-02 | +8.102491e-02
-6.265544e-02 | -6.265544e-02
+2.348409e-02 | -2.348409e-02
+2.348409e-02 | +2.348409e-02
-6.265544e-02 | -6.265544e-02
+8.102491e-02 | -8.102491e-02
-7.249376e-02 | +7.249376e-02
+3.989436e-02 | +3.989436e-02
+5.950134e-03 | +5.950134e-03
-4.981916e-02 | +4.981916e-02
+7.714801e-02 | -7.714801e-02
-7.886338e-02 | -7.886338e-02
+5.439577e-02 | +5.439577e-02
-1.186852e-02 | +1.186852e-02
-3.459913e-02 | +3.459913e-02
+6.957971e-02 | +6.957971e-02
-8.145953e-02 | -8.145953e-02
+6.629443e-02 | -6.629443e-02
-2.911929e-02 | +2.911929e-02
-1.772358e-02 | -1.772358e-02
+5.868215e-02 | +5.868215e-02
-8.015799e-02 | +8.015799e-02
+7.502102e-02 | -7.502102e-02
-4.497675e-02 | -4.497675e-02
+7.043826e-11 | -5.523866e-16
+4.497675e-02 | -4.497675e-02
-7.502102e-02 | +7.502102e-02
+8.015799e-02 | -8.015799e-02
-5.868215e-02 | -5.868215e-02
+1.772358e-02 | -1.772358e-02
+2.911929e-02 | -2.911929e-02
-6.629443e-02 | +6.629443e-02
+8.145953e-02 | +8.145953e-02
-6.957971e-02 | +6.957971e-02
+3.459913e-02 | -3.459913e-02
+1.186852e-02 | +1.186852e-02
-5.439577e-02 | -5.439577e-02
+7.886338e-02 | -7.886338e-02
-7.714801e-02 | +7.714801e-02
+4.981916e-02 | +4.981916e-02
-5.950134e-03 | -5.950134e-03
-3.989436e-02 | +3.989436e-02
+7.249376e-02 | -7.249376e-02
-8.102491e-02 | -8.102491e-02
+6.265544e-02 | +6.265544e-02
-2.348409e-02 | +2.348409e-02
-2.348409e-02 | +2.348409e-02
+6.265544e-02 | +6.265544e-02
-8.102491e-02 | -8.102491e-02
+7.249376e-02 | -7.249376e-02
-3.989436e-02 | +3.989436e-02
-5.950134e-03 | -5.950134e-03
+4.981916e-02 | +4.981916e-02
-7.714801e-02 | +7.714801e-02
+7.886338e-02 | -7.886338e-02
-5.439577e-02 | -5.439577e-02
+1.186852e-02 | +1.186852e-02
+3.459913e-02 | -3.459913e-02
-6.957971e-02 | +6.957971e-02
+8.145953e-02 | +8.145953e-02
-6.629443e-02 | -6.629443e-02
+2.911929e-02 | -2.911929e-02
+1.772358e-02 | -1.772358e-02
-5.868215e-02 | -5.868215e-02
+8.015799e-02 | +8.015799e-02
-7.502102e-02 | +7.502102e-02
+4.497675e-02 | -4.497675e-02
+7.997945e-11 | +1.649054e-15
-4.497675e-02 | -4.497675e-02
+7.502102e-02 | +7.502102e-02
-8.015799e-02 | +8.015799e-02
+5.868215e-02 | +5.868215e-02
-1.772358e-02 | -1.772358e-02
-2.911929e-02 | +2.911929e-02
+6.629443e-02 | -6.629443e-02
-8.145953e-02 | -8.145953e-02
+6.957971e-02 | +6.957971e-02
-3.459913e-02 | +3.459913e-02
-1.186852e-02 | +1.186852e-02
+5.439577e-02 | -5.439577e-02
-7.886338e-02 | -7.886338e-02
+7.714801e-02 | +7.714801e-02
-4.981916e-02 | +4.981916e-02
+5.950134e-03 | +5.950134e-03
+3.989436e-02 | +3.989436e-02
-7.249376e-02 | -7.249376e-02
+8.102491e-02 | -8.102491e-02
-6.265544e-02 | +6.265544e-02
+2.348409e-02 | +2.348409e-02
+2.348409e-02 | +2.348409e-02
-6.265544e-02 | +6.265544e-02
+8.102491e-02 | -8.102491e-02
-7.249376e-02 | -7.249376e-02
+3.989436e-02 | +3.989436e-02
+5.950134e-03 | -5.950134e-03
-4.981916e-02 | -4.981916e-02
+7.714801e-02 | +7.714801e-02
-7.886338e-02 | -7.886338e-02
+5.439577e-02 | -5.439577e-02
-1.186852e-02 | -1.186852e-02
-3.459913e-02 | -3.459913e-02
+6.957971e-02 | -6.957971e-02
-8.145953e-02 | +8.145953e-02
+6.629443e-02 | +6.629443e-02
-2.911929e-02 | -2.911929e-02
-1.772358e-02 | +1.772358e-02
+5.868215e-02 | -5.868215e-02
-8.015799e-02 | +8.015799e-02
+7.502102e-02 | +7.502102e-02
-4.497675e-02 | +4.497675e-02
+4.837247e-11 | -3.602793e-16
+4.497675e-02 | +4.497675e-02
-7.502102e-02 | -7.502102e-02
+8.015799e-02 | -8.015799e-02
-5.868215e-02 | +5.868215e-02
+1.772358e-02 | -1.772358e-02
+2.911929e-02 | +2.911929e-02
-6.629443e-02 | +6.629443e-02
+8.145953e-02 | -8.145953e-02
-6.957971e-02 | -6.957971e-02
+3.459913e-02 | +3.459913e-02
+1.186852e-02 | -1.186852e-02
-5.439577e-02 | +5.439577e-02
+7.886338e-02 | +7.886338e-02
-7.714801e-02 | -7.714801e-02
+4.981916e-02 | -4.981916e-02
-5.950134e-03 | +5.950134e-03
-3.989436e-02 | +3.989436e-02
+7.249376e-02 | +7.249376e-02
-8.102491e-02 | +8.102491e-02
+6.265544e-02 | -6.265544e-02
-2.348409e-02 | -2.348409e-02
-2.348409e-02 | -2.348409e-02
+6.265544e-02 | -6.265544e-02
-8.102491e-02 | +8.102491e-02
+7.249376e-02 | +7.249376e-02
-3.989436e-02 | -3.989436e-02
-5.950134e-03 | +5.950134e-03
+4.981916e-02 | -4.981916e-02
-7.714801e-02 | -7.714801e-02
+7.886338e-02 | +7.886338e-02
-5.439577e-02 | -5.439577e-02
+1.186852e-02 | -1.186852e-02
+3.459913e-02 | +3.459913e-02
-6.957971e-02 | -6.957971e-02
+8.145953e-02 | -8.145953e-02
-6.629443e-02 | +6.629443e-02
+2.911929e-02 | +2.911929e-02
+1.772358e-02 | +1.772358e-02
-5.868215e-02 | +5.868215e-02
+8.015799e-02 | -8.015799e-02
-7.502102e-02 | -7.502102e-02
+4.497675e-02 | +4.497675e-02
+5.593715e-11 | +1.615016e-16
-4.497675e-02 | +4.497675e-02
+7.502102e-02 | +7.502102e-02
-8.015799e-02 | -8.015799e-02
+5.868215e-02 | -5.868215e-02
-1.772358e-02 | +1.772358e-02
-2.911929e-02 | +2.911929e-02
+6.629443e-02 | +6.629443e-02
-8.145953e-02 | +8.145953e-02
+6.957971e-02 | -6.957971e-02
-3.459913e-02 | -3.459913e-02
-1.186852e-02 | -1.186852e-02
+5.439577e-02 | -5.439577e-02
-7.886338e-02 | +7.886338e-02
+7.714801e-02 | +7.714801e-02
-4.981916e-02 | -4.981916e-02
+5.950134e-03 | -5.950134e-03
+3.989436e-02 | -3.989436e-02
-7.249376e-02 | +7.249376e-02
+8.102491e-02 | +8.102491e-02
-6.265544e-02 | -6.265544e-02
+2.348409e-02 | -2.348409e-02
+2.348409e-02 | +2.348409e-02
-6.265544e-02 | -6.265544e-02
+8.102491e-02 | -8.102491e-02
-7.249376e-02 | +7.249376e-02
+3.989436e-02 | +3.989436e-02
+5.950134e-03 | +5.950134e-03
-4.981916e-02 | +4.981916e-02
+7.714801e-02 | -7.714801e-02
-7.886338e-02 | -7.886338e-02
+5.439577e-02 | +5.439577e-02
-1.186852e-02 | -1.186852e-02
-3.459913e-02 | +3.459913e-02
+6.957971e-02 | -6.957971e-02
-8.145953e-02 | -8.145953e-02
+6.629443e-02 | +6.629443e-02
-2.911929e-02 | +2.911929e-02
-1.772358e-02 | +1.772358e-02
+5.868215e-02 | +5.868215e-02
-8.015799e-02 | -8.015799e-02
+7.502102e-02 | -7.502102e-02
-4.497675e-02 | +4.497675e-02
-6.462466e-12 | -3.477634e-16
+4.497675e-02 | +4.497675e-02
-7.502102e-02 | +7.502102e-02
+8.015799e-02 | -8.015799e-02
-5.868215e-02 | -5.868215e-02
+1.772358e-02 | +1.772358e-02
+2.911929e-02 | -2.911929e-02
-6.629443e-02 | +6.629443e-02
+8.145953e-02 | +8.145953e-02
-6.957971e-02 | -6.957971e-02
+3.459913e-02 | -3.459913e-02
+1.186852e-02 | -1.186852e-02
-5.439577e-02 | -5.439577e-02
+7.886338e-02 | +7.886338e-02
-7.714801e-02 | +7.714801e-02
+4.981916e-02 | +4.981916e-02
-5.950134e-03 | -5.950134e-03
-3.989436e-02 | +3.989436e-02
+7.249376e-02 | -7.249376e-02
-8.102491e-02 | +8.102491e-02
+6.265544e-02 | +6.265544e-02
-2.348409e-02 | -2.348409e-02
-2.348409e-02 | +2.348409e-02
+6.265544e-02 | -6.265544e-02
-8.102491e-02 | -8.102491e-02
+7.249376e-02 | +7.249376e-02
-3.989436e-02 | +3.989436e-02
-5.950134e-03 | -5.950134e-03
+4.981916e-02 | +4.981916e-02
-7.714801e-02 | +7.714801e-02
+7.886338e-02 | -7.886338e-02
-5.439577e-02 | -5.439577e-02
+1.186852e-02 | +1.186852e-02
+3.459913e-02 | -3.459913e-02
-6.957971e-02 | +6.957971e-02
+8.145953e-02 | +8.145953e-02
-6.629443e-02 | -6.629443e-02
+2.911929e-02 | -2.911929e-02
+1.772358e-02 | -1.772358e-02
-5.868215e-02 | -5.868215e-02
+8.015799e-02 | +8.015799e-02
-7.502102e-02 | +7.502102e-02
+4.497675e-02 | -4.497675e-02

eigenvalue = -3.656387e+00:
    Jacobi    |    Armadillo
+4.568383e-02 | -4.568383e-02
-7.567011e-02 | +7.567011e-02
+7.965517e-02 | +7.965517e-02
-5.626970e-02 | -5.626970e-02
+1.354923e-02 | -1.354923e-02
+3.382692e-02 | -3.382692e-02
-6.957971e-02 | -6.957971e-02
+8.142402e-02 | +8.142402e-02
-6.529000e-02 | +6.529000e-02
+2.672149e-02 | -2.672149e-02
+2.102886e-02 | +2.102886e-02
-6.155343e-02 | -6.155343e-02
+8.092745e-02 | -8.092745e-02
-7.249376e-02 | +7.249376e-02
+3.915029e-02 | +3.915029e-02
+7.645727e-03 | +7.645727e-03
-5.181457e-02 | +5.181457e-02
+7.817926e-02 | -7.817926e-02
-7.768056e-02 | -7.768056e-02
+5.048982e-02 | +5.048982e-02
-5.950134e-03 | +5.950134e-03
-4.063410e-02 | +4.063410e-02
+7.325593e-02 | +7.325593e-02
-8.070609e-02 | -8.070609e-02
+6.042460e-02 | -6.042460e-02
-1.938045e-02 | +1.938045e-02
-2.832308e-02 | -2.832308e-02
+6.629443e-02 | +6.629443e-02
-8.148617e-02 | +8.148617e-02
+6.867821e-02 | -6.867821e-02
-3.227155e-02 | -3.227155e-02
-1.522404e-02 | -1.522404e-02
+5.748845e-02 | +5.748845e-02
-7.999909e-02 | +7.999909e-02
+7.502102e-02 | -7.502102e-02
-4.426477e-02 | -4.426477e-02
-1.701428e-03 | +1.701428e-03
+4.708299e-02 | -4.708299e-02
-7.628623e-02 | -7.628623e-02
+7.927655e-02 | +7.927655e-02
-5.502643e-02 | -5.502643e-02
+1.186852e-02 | -1.186852e-02
+3.536756e-02 | +3.536756e-02
-7.045090e-02 | -7.045090e-02
+8.132640e-02 | +8.132640e-02
-6.425711e-02 | +6.425711e-02
+2.510826e-02 | +2.510826e-02
+2.266812e-02 | +2.266812e-02
-6.265544e-02 | -6.265544e-02
+8.111355e-02 | -8.111355e-02
-7.170000e-02 | +7.170000e-02
+3.764942e-02 | +3.764942e-02
+9.337988e-03 | -9.337988e-03
-5.311674e-02 | +5.311674e-02
+7.864390e-02 | +7.864390e-02
-7.714801e-02 | -7.714801e-02
+4.914307e-02 | -4.914307e-02
-4.251949e-03 | +4.251948e-03
-4.210020e-02 | -4.210020e-02
+7.398618e-02 | +7.398618e-02
-8.044956e-02 | +8.044956e-02
+5.926944e-02 | -5.926944e-02
-1.772358e-02 | +1.772358e-02
-2.991233e-02 | -2.991233e-02
+6.726998e-02 | -6.726998e-02
-8.151280e-02 | +8.151280e-02
+6.774679e-02 | +6.774679e-02
-3.070211e-02 | -3.070211e-02
-1.689221e-02 | +1.689221e-02
+5.868215e-02 | -5.868215e-02
-8.030815e-02 | -8.030815e-02
+7.433924e-02 | +7.433924e-02
-4.282641e-02 | +4.282641e-02
-3.402115e-03 | +3.402115e-03
+4.846163e-02 | +4.846163e-02
-7.686911e-02 | -7.686911e-02
+7.886338e-02 | -7.886338e-02
-5.375918e-02 | +5.375918e-02
+1.018264e-02 | +1.018264e-02
+3.689279e-02 | +3.689279e-02
-7.129138e-02 | +7.129138e-02
+8.119335e-02 | -8.119335e-02
-6.319623e-02 | -6.319623e-02
+2.348409e-02 | +2.348409e-02
+2.429749e-02 | -2.429749e-02
-6.373014e-02 | +6.373014e-02
+8.126430e-02 | +8.126430e-02
-7.087500e-02 | -7.087500e-02
+3.613214e-02 | +3.613214e-02
+1.102618e-02 | -1.102618e-02
-5.439577e-02 | -5.439577e-02
+7.907427e-02 | +7.907427e-02
-7.658185e-02 | -7.658185e-02
+4.777491e-02 | -4.777491e-02
-2.551910e-03 | -2.551910e-03
-4.354796e-02 | -4.354796e-02
+7.468420e-02 | -7.468420e-02
-8.015799e-02 | +8.015799e-02
+5.808846e-02 | +5.808846e-02
-1.605900e-02 | -1.605900e-02
-3.148854e-02 | +3.148854e-02
+6.821622e-02 | -6.821622e-02
-8.150393e-02 | -8.150393e-02
+6.678584e-02 | +6.678584e-02
-2.911929e-02 | +2.911929e-02
-1.855303e-02 | +1.855303e-02
+5.985028e-02 | +5.985028e-02
-8.058222e-02 | -8.058222e-02
+7.362507e-02 | -7.362507e-02
-4.136940e-02 | +4.136940e-02
-5.101319e-03 | -5.101319e-03
+4.981916e-02 | +4.981916e-02
-7.741850e-02 | +7.741850e-02
+7.841585e-02 | -7.841585e-02
-5.246851e-02 | -5.246851e-02
+8.492320e-03 | +8.492320e-03
+3.840194e-02 | -3.840194e-02
-7.210081e-02 | +7.210081e-02
+8.102491e-02 | +8.102491e-02
-6.210782e-02 | -6.210782e-02
+2.184968e-02 | -2.184968e-02
+2.591629e-02 | -2.591629e-02
-6.477708e-02 | -6.477708e-02
+8.137965e-02 | +8.137965e-02
-7.001912e-02 | +7.001912e-02
+3.459913e-02 | -3.459913e-02
+1.270957e-02 | +1.270957e-02
-5.565109e-02 | -5.565109e-02
+7.947019e-02 | +7.947019e-02
-7.598231e-02 | +7.598231e-02
+4.638594e-02 | -4.638594e-02
-8.507605e-04 | -8.507604e-04
-4.497675e-02 | +4.497675e-02
+7.534967e-02 | -7.534967e-02
-7.983148e-02 | -7.983148e-02
+5.688217e-02 | +5.688217e-02
-1.438742e-02 | +1.438742e-02
-3.305103e-02 | +3.305103e-02
+6.913273e-02 | +6.913273e-02
-8.145953e-02 | -8.145953e-02
+6.579580e-02 | +6.579580e-02
-2.752378e-02 | +2.752378e-02
-2.020576e-02 | +2.020576e-02
+6.099234e-02 | +6.099234e-02
-8.082117e-02 | +8.082117e-02
+7.287882e-02 | -7.287882e-02
-3.989436e-02 | +3.989436e-02
-6.798301e-03 | -6.798301e-03
+5.115498e-02 | +5.115498e-02
-7.793416e-02 | +7.793416e-02
+7.793416e-02 | -7.793416e-02
-5.115498e-02 | -5.115498e-02
+6.798300e-03 | +6.798301e-03
+3.989436e-02 | -3.989436e-02
-7.287882e-02 | +7.287882e-02
+8.082117e-02 | +8.082117e-02
-6.099234e-02 | +6.099234e-02
+2.020576e-02 | -2.020576e-02
+2.752378e-02 | -2.752378e-02
-6.579580e-02 | -6.579580e-02
+8.145953e-02 | -8.145953e-02
-6.913273e-02 | +6.913273e-02
+3.305103e-02 | +3.305103e-02
+1.438742e-02 | +1.438742e-02
-5.688217e-02 | +5.688217e-02
+7.983148e-02 | -7.983148e-02
-7.534967e-02 | -7.534967e-02
+4.497675e-02 | +4.497675e-02
+8.507603e-04 | +8.507604e-04
-4.638594e-02 | +4.638594e-02
+7.598231e-02 | +7.598231e-02
-7.947019e-02 | -7.947019e-02
+5.565109e-02 | -5.565109e-02
-1.270957e-02 | +1.270957e-02
-3.459913e-02 | -3.459913e-02
+7.001912e-02 | +7.001912e-02
-8.137965e-02 | -8.137965e-02
+6.477708e-02 | -6.477708e-02
-2.591629e-02 | -2.591629e-02
-2.184968e-02 | -2.184968e-02
+6.210782e-02 | -6.210782e-02
-8.102491e-02 | +8.102491e-02
+7.210081e-02 | +7.210081e-02
-3.840194e-02 | -3.840194e-02
-8.492320e-03 | +8.492320e-03
+5.246851e-02 | -5.246851e-02
-7.841585e-02 | -7.841585e-02
+7.741850e-02 | +7.741850e-02
-4.981916e-02 | -4.981916e-02
+5.101319e-03 | -5.101319e-03
+4.136940e-02 | +4.136940e-02
-7.362507e-02 | -7.362507e-02
+8.058222e-02 | -8.058222e-02
-5.985028e-02 | +5.985028e-02
+1.855303e-02 | +1.855303e-02
+2.911929e-02 | +2.911929e-02
-6.678584e-02 | +6.678584e-02
+8.150393e-02 | -8.150393e-02
-6.821622e-02 | -6.821622e-02
+3.148854e-02 | +3.148854e-02
+1.605900e-02 | -1.605900e-02
-5.808846e-02 | +5.808846e-02
+8.015799e-02 | -8.015799e-02
-7.468420e-02 | -7.468420e-02
+4.354796e-02 | -4.354796e-02
+2.551910e-03 | -2.551910e-03
-4.777491e-02 | -4.777491e-02
+7.658185e-02 | +7.658185e-02
-7.907427e-02 | +7.907427e-02
+5.439577e-02 | -5.439577e-02
-1.102618e-02 | -1.102618e-02
-3.613214e-02 | -3.613214e-02
+7.087500e-02 | -7.087500e-02
-8.126430e-02 | +8.126430e-02
+6.373014e-02 | +6.373014e-02
-2.429749e-02 | -2.429749e-02
-2.348409e-02 | +2.348409e-02
+6.319623e-02 | -6.319623e-02
-8.119335e-02 | -8.119335e-02
+7.129138e-02 | +7.129138e-02
-3.689279e-02 | -3.689279e-02
-1.018264e-02 | +1.018264e-02
+5.375918e-02 | +5.375918e-02
-7.886338e-02 | -7.886338e-02
+7.686911e-02 | -7.686911e-02
-4.846163e-02 | +4.846163e-02
+3.402115e-03 | +3.402115e-03
+4.282641e-02 | +4.282641e-02
-7.433924e-02 | +7.433924e-02
+8.030815e-02 | -8.030815e-02
-5.868215e-02 | -5.868215e-02
+1.689221e-02 | +1.689221e-02
+3.070211e-02 | +3.070211e-02
-6.774679e-02 | +6.774679e-02
+8.151280e-02 | -8.151280e-02
-6.726998e-02 | -6.726998e-02
+2.991233e-02 | -2.991233e-02
+1.772358e-02 | -1.772358e-02
-5.926944e-02 | -5.926944e-02
+8.044956e-02 | +8.044956e-02
-7.398618e-02 | +7.398618e-02
+4.210020e-02 | -4.210020e-02
+4.251949e-03 | +4.251948e-03
-4.914307e-02 | -4.914307e-02
+7.714801e-02 | -7.714801e-02
-7.864390e-02 | +7.864390e-02
+5.311674e-02 | -5.311674e-02
-9.337988e-03 | -9.337988e-03
-3.764942e-02 | -3.764942e-02
+7.170000e-02 | -7.170000e-02
-8.111355e-02 | +8.111355e-02
+6.265544e-02 | +6.265544e-02
-2.266812e-02 | -2.266812e-02
-2.510826e-02 | +2.510826e-02
+6.425711e-02 | -6.425711e-02
-8.132640e-02 | -8.132640e-02
+7.045090e-02 | +7.045090e-02
-3.536756e-02 | +3.536756e-02
-1.186852e-02 | +1.186852e-02
+5.502643e-02 | +5.502643e-02
-7.927655e-02 | -7.927655e-02
+7.628623e-02 | -7.628623e-02
-4.708299e-02 | +4.708299e-02
+1.701428e-03 | +1.701428e-03
+4.426477e-02 | +4.426477e-02
-7.502102e-02 | +7.502102e-02
+7.999909e-02 | -7.999909e-02
-5.748845e-02 | -5.748845e-02
+1.522404e-02 | +1.522404e-02
+3.227155e-02 | -3.227155e-02
-6.867821e-02 | +6.867821e-02
+8.148617e-02 | +8.148617e-02
-6.629443e-02 | +6.629443e-02
+2.832308e-02 | -2.832308e-02
+1.938045e-02 | +1.938045e-02
-6.042460e-02 | -6.042460e-02
+8.070609e-02 | +8.070609e-02
-7.325593e-02 | +7.325593e-02
+4.063410e-02 | -4.063410e-02
+5.950134e-03 | +5.950134e-03
-5.048982e-02 | -5.048982e-02
+7.768056e-02 | -7.768056e-02
-7.817926e-02 | +7.817926e-02
+5.181457e-02 | +5.181457e-02
-7.645727e-03 | +7.645727e-03
-3.915029e-02 | +3.915029e-02
+7.249376e-02 | +7.249376e-02
-8.092745e-02 | -8.092745e-02
+6.155343e-02 | -6.155343e-02
-2.102886e-02 | +2.102886e-02
-2.672149e-02 | -2.672149e-02
+6.529000e-02 | +6.529000e-02
-8.142402e-02 | +8.142402e-02
+6.957971e-02 | -6.957971e-02
-3.382692e-02 | -3.382692e-02
-1.354923e-02 | -1.354923e-02
+5.626970e-02 | -5.626970e-02
-7.965517e-02 | +7.965517e-02
+7.567011e-02 | +7.567011e-02
-4.568383e-02 | -4.568383e-02

eigenvalue = -3.644598e+00:
    Jacobi    |    Armadillo
-4.638594e-02 | +4.638594e-02
+7.628623e-02 | -7.628623e-02
-7.907427e-02 | -7.907427e-02
+5.375918e-02 | +5.375918e-02
-9.337988e-03 | +9.337988e-03
-3.840194e-02 | +3.840194e-02
+7.249376e-02 | +7.249376e-02
-8.082117e-02 | -8.082117e-02
+6.042460e-02 | -6.042460e-02
-1.855303e-02 | +1.855303e-02
-2.991233e-02 | -2.991233e-02
+6.774679e-02 | +6.774679e-02
-8.150393e-02 | +8.150393e-02
+6.629443e-02 | -6.629443e-02
-2.752378e-02 | -2.752378e-02
-2.102886e-02 | -2.102886e-02
+6.210782e-02 | -6.210782e-02
-8.111355e-02 | +8.111355e-02
+7.129138e-02 | +7.129138e-02
-3.613214e-02 | -3.613214e-02
-1.186852e-02 | +1.186852e-02
+5.565109e-02 | -5.565109e-02
-7.965517e-02 | -7.965517e-02
